ID do Produto,Nome do Produto,Categoria,Quantidade em Estoque,Data de Entrada,Fornecedor,Localização no Estoque,Data de Venda,Quantidade Vendida
390,Trator law,Colheitadeira,9,2024-06-22,Smith Group,Galpao 6,2022-06-20,8
390,Trator law,Colheitadeira,39,2024-04-29,Smith Group,Galpao 6,2022-02-28,4
390,Trator law,Colheitadeira,9,2024-02-15,Smith Group,Galpao 6,2022-09-02,8
390,Trator law,Colheitadeira,4,2024-01-19,Smith Group,Galpao 6,2022-10-26,3
390,Trator law,Colheitadeira,45,2024-04-26,Smith Group,Galpao 6,2023-11-25,10
391,Colheitadeira move,Empilhadeira,41,2024-06-16,PriceDavis,Galpao 1,2022-06-27,1
391,Colheitadeira move,Empilhadeira,37,2024-03-16,PriceDavis,Galpao 1,2023-10-25,5
391,Colheitadeira move,Empilhadeira,25,2024-01-02,PriceDavis,Galpao 1,2022-05-21,6
391,Colheitadeira move,Empilhadeira,9,2024-04-09,PriceDavis,Galpao 1,2022-08-25,1
391,Colheitadeira move,Empilhadeira,42,2024-05-28,PriceDavis,Galpao 1,2022-12-07,6
392,Empilhadeira community,Pulverizador,45,2024-03-06,Powers Group,Galpao 1,2022-11-05,10
392,Empilhadeira community,Pulverizador,18,2024-04-30,Powers Group,Galpao 1,2022-04-23,8
392,Empilhadeira community,Pulverizador,16,2024-02-10,Powers Group,Galpao 1,2023-11-27,3
392,Empilhadeira community,Pulverizador,5,2024-05-13,Powers Group,Galpao 1,2023-10-29,9
392,Empilhadeira community,Pulverizador,47,2024-02-21,Powers Group,Galpao 1,2022-07-02,7
393,Trator into,Pulverizador,17,2024-04-25,PerryMartinez,Galpao 4,2023-06-15,6
393,Trator into,Pulverizador,31,2024-03-22,PerryMartinez,Galpao 4,2022-04-15,10
393,Trator into,Pulverizador,22,2024-06-14,PerryMartinez,Galpao 4,2022-10-01,6
393,Trator into,Pulverizador,9,2024-03-29,PerryMartinez,Galpao 4,2022-06-17,9
393,Trator into,Pulverizador,44,2024-06-19,PerryMartinez,Galpao 4,2022-09-17,3
394,Pulverizador form,Empilhadeira,25,2024-06-16,Sullivan Hensley and Sanders,Galpao 10,2022-11-24,1
394,Pulverizador form,Empilhadeira,24,2024-05-13,Sullivan Hensley and Sanders,Galpao 10,2023-03-01,4
394,Pulverizador form,Empilhadeira,32,2024-04-08,Sullivan Hensley and Sanders,Galpao 10,2022-10-12,1
394,Pulverizador form,Empilhadeira,7,2024-03-12,Sullivan Hensley and Sanders,Galpao 10,2023-06-29,7
394,Pulverizador form,Empilhadeira,17,2024-01-15,Sullivan Hensley and Sanders,Galpao 10,2022-08-24,4
395,Plantadeira along,Empilhadeira,10,2024-05-22,Neal PLC,Galpao 5,2023-01-17,1
395,Plantadeira along,Empilhadeira,46,2024-04-24,Neal PLC,Galpao 5,2022-10-20,6
395,Plantadeira along,Empilhadeira,21,2024-01-18,Neal PLC,Galpao 5,2023-07-12,4
395,Plantadeira along,Empilhadeira,24,2024-04-26,Neal PLC,Galpao 5,2022-12-09,8
395,Plantadeira along,Empilhadeira,16,2024-03-23,Neal PLC,Galpao 5,2023-04-21,3
396,Plantadeira between,Empilhadeira,15,2024-05-21,FitzpatrickHenderson,Galpao 7,2022-06-16,6
396,Plantadeira between,Empilhadeira,49,2024-02-08,FitzpatrickHenderson,Galpao 7,2023-01-07,1
396,Plantadeira between,Empilhadeira,49,2024-01-04,FitzpatrickHenderson,Galpao 7,2023-12-12,9
396,Plantadeira between,Empilhadeira,31,2024-04-17,FitzpatrickHenderson,Galpao 7,2023-12-27,2
396,Plantadeira between,Empilhadeira,8,2024-06-30,FitzpatrickHenderson,Galpao 7,2023-05-06,4
397,Colheitadeira unit,Empilhadeira,1,2024-01-06,Rose Mendez and Woods,Galpao 5,2023-03-13,4
397,Colheitadeira unit,Empilhadeira,26,2024-05-30,Rose Mendez and Woods,Galpao 5,2023-11-27,2
397,Colheitadeira unit,Empilhadeira,20,2024-02-23,Rose Mendez and Woods,Galpao 5,2023-02-05,7
397,Colheitadeira unit,Empilhadeira,25,2024-04-30,Rose Mendez and Woods,Galpao 5,2022-09-12,5
397,Colheitadeira unit,Empilhadeira,39,2024-06-21,Rose Mendez and Woods,Galpao 5,2022-11-27,3
398,Colheitadeira right,Trator,28,2024-06-21,Davis Barrera and Zamora,Galpao 8,2023-04-13,4
398,Colheitadeira right,Trator,18,2024-05-20,Davis Barrera and Zamora,Galpao 8,2022-07-23,8
398,Colheitadeira right,Trator,22,2024-06-26,Davis Barrera and Zamora,Galpao 8,2022-10-10,7
398,Colheitadeira right,Trator,15,2024-05-01,Davis Barrera and Zamora,Galpao 8,2023-06-29,3
398,Colheitadeira right,Trator,38,2024-01-03,Davis Barrera and Zamora,Galpao 8,2023-07-16,2
399,Pulverizador finish,Empilhadeira,39,2024-06-14,LeblancMartin,Galpao 3,2023-12-15,7
399,Pulverizador finish,Empilhadeira,11,2024-06-03,LeblancMartin,Galpao 3,2023-03-16,4
399,Pulverizador finish,Empilhadeira,19,2024-02-28,LeblancMartin,Galpao 3,2022-06-21,7
399,Pulverizador finish,Empilhadeira,1,2024-06-28,LeblancMartin,Galpao 3,2023-07-12,6
399,Pulverizador finish,Empilhadeira,9,2024-03-23,LeblancMartin,Galpao 3,2023-01-19,5
400,Pulverizador end,Trator,12,2024-01-25,Hartman Group,Galpao 7,2022-05-16,3
400,Pulverizador end,Trator,7,2024-02-27,Hartman Group,Galpao 7,2023-11-22,5
400,Pulverizador end,Trator,12,2024-03-26,Hartman Group,Galpao 7,2022-08-26,2
400,Pulverizador end,Trator,37,2024-02-18,Hartman Group,Galpao 7,2022-04-10,3
400,Pulverizador end,Trator,23,2024-03-20,Hartman Group,Galpao 7,2022-09-21,9
401,Pulverizador help,Empilhadeira,26,2024-05-13,Ellis Mullen and Black,Galpao 9,2023-03-23,4
401,Pulverizador help,Empilhadeira,12,2024-04-19,Ellis Mullen and Black,Galpao 9,2022-08-04,7
401,Pulverizador help,Empilhadeira,34,2024-05-07,Ellis Mullen and Black,Galpao 9,2023-05-08,2
401,Pulverizador help,Empilhadeira,7,2024-05-30,Ellis Mullen and Black,Galpao 9,2023-11-23,1
401,Pulverizador help,Empilhadeira,11,2024-03-15,Ellis Mullen and Black,Galpao 9,2022-01-03,6
402,Pulverizador run,Colheitadeira,2,2024-02-17,WebbSharp,Galpao 10,2023-03-30,3
402,Pulverizador run,Colheitadeira,26,2024-02-05,WebbSharp,Galpao 10,2022-10-13,9
402,Pulverizador run,Colheitadeira,46,2024-07-03,WebbSharp,Galpao 10,2023-02-04,6
402,Pulverizador run,Colheitadeira,24,2024-05-05,WebbSharp,Galpao 10,2023-07-05,8
402,Pulverizador run,Colheitadeira,12,2024-04-05,WebbSharp,Galpao 10,2023-01-25,6
403,Plantadeira yet,Pulverizador,36,2024-03-18,Alvarez Inc,Galpao 8,2023-12-13,9
403,Plantadeira yet,Pulverizador,26,2024-03-17,Alvarez Inc,Galpao 8,2022-04-13,1
403,Plantadeira yet,Pulverizador,18,2024-06-06,Alvarez Inc,Galpao 8,2023-09-06,9
403,Plantadeira yet,Pulverizador,8,2024-02-29,Alvarez Inc,Galpao 8,2023-03-11,10
403,Plantadeira yet,Pulverizador,25,2024-04-09,Alvarez Inc,Galpao 8,2023-05-19,5
404,Colheitadeira local,Pulverizador,44,2024-03-23,Simon Burns and Sloan,Galpao 3,2023-01-13,7
404,Colheitadeira local,Pulverizador,43,2024-02-09,Simon Burns and Sloan,Galpao 3,2023-09-26,5
404,Colheitadeira local,Pulverizador,23,2024-05-26,Simon Burns and Sloan,Galpao 3,2023-07-09,8
404,Colheitadeira local,Pulverizador,3,2024-02-20,Simon Burns and Sloan,Galpao 3,2022-05-28,7
404,Colheitadeira local,Pulverizador,44,2024-02-23,Simon Burns and Sloan,Galpao 3,2022-02-23,4
405,Trator ability,Trator,8,2024-03-27,Martinez Group,Galpao 9,2023-05-26,4
405,Trator ability,Trator,29,2024-06-27,Martinez Group,Galpao 9,2022-04-01,3
405,Trator ability,Trator,5,2024-02-27,Martinez Group,Galpao 9,2023-10-10,4
405,Trator ability,Trator,36,2024-03-09,Martinez Group,Galpao 9,2023-05-05,2
405,Trator ability,Trator,29,2024-06-14,Martinez Group,Galpao 9,2023-10-25,2
406,Trator history,Pulverizador,29,2024-02-21,ShawAllison,Galpao 4,2023-10-31,4
406,Trator history,Pulverizador,43,2024-04-06,ShawAllison,Galpao 4,2023-05-31,1
406,Trator history,Pulverizador,45,2024-01-18,ShawAllison,Galpao 4,2023-10-19,7
406,Trator history,Pulverizador,34,2024-06-20,ShawAllison,Galpao 4,2023-02-25,9
406,Trator history,Pulverizador,20,2024-01-14,ShawAllison,Galpao 4,2023-06-30,9
407,Colheitadeira TV,Colheitadeira,23,2024-05-15,MillerDavenport,Galpao 2,2022-06-10,9
407,Colheitadeira TV,Colheitadeira,49,2024-07-06,MillerDavenport,Galpao 2,2022-07-19,10
407,Colheitadeira TV,Colheitadeira,26,2024-04-26,MillerDavenport,Galpao 2,2022-12-30,5
407,Colheitadeira TV,Colheitadeira,31,2024-03-03,MillerDavenport,Galpao 2,2022-01-16,1
407,Colheitadeira TV,Colheitadeira,24,2024-04-24,MillerDavenport,Galpao 2,2022-06-15,2
408,Plantadeira worker,Colheitadeira,18,2024-02-01,Burke Hanson and White,Galpao 10,2023-10-21,9
408,Plantadeira worker,Colheitadeira,47,2024-03-22,Burke Hanson and White,Galpao 10,2022-06-06,1
408,Plantadeira worker,Colheitadeira,36,2024-01-01,Burke Hanson and White,Galpao 10,2023-12-16,2
408,Plantadeira worker,Colheitadeira,42,2024-05-01,Burke Hanson and White,Galpao 10,2022-02-10,10
408,Plantadeira worker,Colheitadeira,36,2024-05-08,Burke Hanson and White,Galpao 10,2022-08-25,3
409,Trator return,Empilhadeira,16,2024-02-16,Daniels Mack and Perez,Galpao 4,2023-03-05,5
409,Trator return,Empilhadeira,46,2024-06-25,Daniels Mack and Perez,Galpao 4,2022-12-30,7
409,Trator return,Empilhadeira,15,2024-04-08,Daniels Mack and Perez,Galpao 4,2023-01-03,2
409,Trator return,Empilhadeira,27,2024-03-13,Daniels Mack and Perez,Galpao 4,2023-10-29,4
409,Trator return,Empilhadeira,46,2024-06-14,Daniels Mack and Perez,Galpao 4,2023-05-31,9
410,Empilhadeira according,Trator,22,2024-05-10,Sanchez LLC,Galpao 8,2022-12-07,8
410,Empilhadeira according,Trator,5,2024-06-20,Sanchez LLC,Galpao 8,2023-03-22,1
410,Empilhadeira according,Trator,12,2024-01-08,Sanchez LLC,Galpao 8,2022-09-01,8
410,Empilhadeira according,Trator,3,2024-03-22,Sanchez LLC,Galpao 8,2022-03-20,4
410,Empilhadeira according,Trator,33,2024-03-19,Sanchez LLC,Galpao 8,2022-10-17,9
411,Pulverizador assume,Plantadeira,43,2024-04-23,Rodriguez Ashley and Watts,Galpao 5,2023-04-17,4
411,Pulverizador assume,Plantadeira,28,2024-01-04,Rodriguez Ashley and Watts,Galpao 5,2023-02-08,2
411,Pulverizador assume,Plantadeira,42,2024-03-01,Rodriguez Ashley and Watts,Galpao 5,2022-05-11,6
411,Pulverizador assume,Plantadeira,45,2024-01-22,Rodriguez Ashley and Watts,Galpao 5,2023-12-10,7
411,Pulverizador assume,Plantadeira,13,2024-06-10,Rodriguez Ashley and Watts,Galpao 5,2023-07-03,10
412,Trator free,Trator,44,2024-06-11,Nelson Ltd,Galpao 6,2023-10-24,8
412,Trator free,Trator,5,2024-05-02,Nelson Ltd,Galpao 6,2023-04-02,3
412,Trator free,Trator,12,2024-03-08,Nelson Ltd,Galpao 6,2023-05-09,7
412,Trator free,Trator,6,2024-02-04,Nelson Ltd,Galpao 6,2022-05-16,7
412,Trator free,Trator,26,2024-05-25,Nelson Ltd,Galpao 6,2023-04-14,3
413,Trator assume,Plantadeira,9,2024-01-18,HermanWolf,Galpao 2,2023-12-15,9
413,Trator assume,Plantadeira,40,2024-03-15,HermanWolf,Galpao 2,2022-08-11,2
413,Trator assume,Plantadeira,43,2024-06-13,HermanWolf,Galpao 2,2022-06-21,2
413,Trator assume,Plantadeira,43,2024-04-25,HermanWolf,Galpao 2,2022-07-25,4
413,Trator assume,Plantadeira,30,2024-06-21,HermanWolf,Galpao 2,2023-05-29,9
414,Colheitadeira create,Pulverizador,34,2024-04-10,ConnerHerrera,Galpao 9,2022-01-30,1
414,Colheitadeira create,Pulverizador,23,2024-01-09,ConnerHerrera,Galpao 9,2022-02-08,8
414,Colheitadeira create,Pulverizador,34,2024-06-22,ConnerHerrera,Galpao 9,2023-12-21,9
414,Colheitadeira create,Pulverizador,23,2024-04-16,ConnerHerrera,Galpao 9,2022-10-31,4
414,Colheitadeira create,Pulverizador,25,2024-06-02,ConnerHerrera,Galpao 9,2023-09-12,2
415,Pulverizador special,Plantadeira,48,2024-03-17,LeJones,Galpao 8,2022-08-16,9
415,Pulverizador special,Plantadeira,38,2024-02-16,LeJones,Galpao 8,2022-10-11,8
415,Pulverizador special,Plantadeira,30,2024-05-30,LeJones,Galpao 8,2023-11-15,10
415,Pulverizador special,Plantadeira,16,2024-05-10,LeJones,Galpao 8,2023-02-03,3
415,Pulverizador special,Plantadeira,11,2024-06-03,LeJones,Galpao 8,2023-08-31,5
416,Empilhadeira main,Colheitadeira,22,2024-03-07,WelchWilkinson,Galpao 4,2022-10-31,1
416,Empilhadeira main,Colheitadeira,11,2024-06-14,WelchWilkinson,Galpao 4,2023-02-28,10
416,Empilhadeira main,Colheitadeira,6,2024-03-20,WelchWilkinson,Galpao 4,2022-04-09,4
416,Empilhadeira main,Colheitadeira,11,2024-03-31,WelchWilkinson,Galpao 4,2022-06-09,7
416,Empilhadeira main,Colheitadeira,36,2024-06-14,WelchWilkinson,Galpao 4,2023-10-14,8
417,Empilhadeira well,Trator,33,2024-02-08,Lewis and Sons,Galpao 8,2022-11-18,5
417,Empilhadeira well,Trator,35,2024-06-04,Lewis and Sons,Galpao 8,2022-09-01,6
417,Empilhadeira well,Trator,6,2024-02-01,Lewis and Sons,Galpao 8,2022-03-27,10
417,Empilhadeira well,Trator,12,2024-05-17,Lewis and Sons,Galpao 8,2023-05-15,2
417,Empilhadeira well,Trator,5,2024-06-09,Lewis and Sons,Galpao 8,2022-06-04,10
418,Colheitadeira ok,Trator,29,2024-04-06,Warner LLC,Galpao 7,2022-02-16,6
418,Colheitadeira ok,Trator,18,2024-03-08,Warner LLC,Galpao 7,2022-10-02,1
418,Colheitadeira ok,Trator,38,2024-03-26,Warner LLC,Galpao 7,2022-05-23,10
418,Colheitadeira ok,Trator,5,2024-06-12,Warner LLC,Galpao 7,2023-05-03,6
418,Colheitadeira ok,Trator,16,2024-01-26,Warner LLC,Galpao 7,2022-08-08,10
419,Pulverizador return,Trator,1,2024-01-23,Soto Group,Galpao 4,2022-07-09,5
419,Pulverizador return,Trator,20,2024-03-07,Soto Group,Galpao 4,2023-02-09,9
419,Pulverizador return,Trator,49,2024-03-29,Soto Group,Galpao 4,2023-06-09,3
419,Pulverizador return,Trator,16,2024-03-06,Soto Group,Galpao 4,2022-11-18,9
419,Pulverizador return,Trator,35,2024-01-19,Soto Group,Galpao 4,2023-08-19,8
420,Empilhadeira church,Plantadeira,20,2024-05-26,Franklin Brown and Martinez,Galpao 7,2023-11-16,10
420,Empilhadeira church,Plantadeira,48,2024-06-03,Franklin Brown and Martinez,Galpao 7,2022-08-15,6
420,Empilhadeira church,Plantadeira,24,2024-07-01,Franklin Brown and Martinez,Galpao 7,2022-08-29,3
420,Empilhadeira church,Plantadeira,32,2024-02-22,Franklin Brown and Martinez,Galpao 7,2022-06-06,9
420,Empilhadeira church,Plantadeira,36,2024-02-15,Franklin Brown and Martinez,Galpao 7,2023-10-15,1
421,Colheitadeira usually,Trator,12,2024-05-28,Russell Lester and Jones,Galpao 6,2022-09-22,5
421,Colheitadeira usually,Trator,25,2024-04-30,Russell Lester and Jones,Galpao 6,2022-09-06,8
421,Colheitadeira usually,Trator,32,2024-05-31,Russell Lester and Jones,Galpao 6,2023-10-02,7
421,Colheitadeira usually,Trator,23,2024-01-01,Russell Lester and Jones,Galpao 6,2022-06-12,6
421,Colheitadeira usually,Trator,12,2024-06-23,Russell Lester and Jones,Galpao 6,2022-09-12,5
422,Empilhadeira many,Plantadeira,50,2024-04-30,Gray LLC,Galpao 5,2022-04-12,5
422,Empilhadeira many,Plantadeira,45,2024-02-01,Gray LLC,Galpao 5,2022-02-11,1
422,Empilhadeira many,Plantadeira,36,2024-02-04,Gray LLC,Galpao 5,2022-09-18,5
422,Empilhadeira many,Plantadeira,27,2024-04-26,Gray LLC,Galpao 5,2022-07-22,1
422,Empilhadeira many,Plantadeira,12,2024-01-09,Gray LLC,Galpao 5,2023-11-18,6
423,Plantadeira term,Plantadeira,10,2024-05-02,Ferguson Pierce and Herrera,Galpao 3,2022-03-19,6
423,Plantadeira term,Plantadeira,1,2024-02-09,Ferguson Pierce and Herrera,Galpao 3,2022-06-12,3
423,Plantadeira term,Plantadeira,26,2024-06-09,Ferguson Pierce and Herrera,Galpao 3,2023-05-25,10
423,Plantadeira term,Plantadeira,7,2024-05-29,Ferguson Pierce and Herrera,Galpao 3,2023-02-18,3
423,Plantadeira term,Plantadeira,14,2024-03-02,Ferguson Pierce and Herrera,Galpao 3,2022-07-11,1
424,Pulverizador likely,Trator,25,2024-05-30,Franco Ltd,Galpao 6,2023-11-16,4
424,Pulverizador likely,Trator,40,2024-06-09,Franco Ltd,Galpao 6,2022-06-04,1
424,Pulverizador likely,Trator,17,2024-05-08,Franco Ltd,Galpao 6,2022-01-01,8
424,Pulverizador likely,Trator,11,2024-04-19,Franco Ltd,Galpao 6,2023-10-18,3
424,Pulverizador likely,Trator,8,2024-03-13,Franco Ltd,Galpao 6,2022-03-24,6
425,Colheitadeira organization,Empilhadeira,43,2024-04-12,Golden Jimenez and Davenport,Galpao 5,2023-12-03,7
425,Colheitadeira organization,Empilhadeira,32,2024-01-03,Golden Jimenez and Davenport,Galpao 5,2023-07-14,10
425,Colheitadeira organization,Empilhadeira,29,2024-03-06,Golden Jimenez and Davenport,Galpao 5,2022-01-19,7
425,Colheitadeira organization,Empilhadeira,46,2024-01-30,Golden Jimenez and Davenport,Galpao 5,2023-03-19,2
425,Colheitadeira organization,Empilhadeira,35,2024-04-17,Golden Jimenez and Davenport,Galpao 5,2022-12-24,1
426,Pulverizador drive,Colheitadeira,14,2024-01-03,Mitchell Scott and Hall,Galpao 3,2023-09-16,3
426,Pulverizador drive,Colheitadeira,22,2024-05-06,Mitchell Scott and Hall,Galpao 3,2023-09-26,7
426,Pulverizador drive,Colheitadeira,29,2024-06-08,Mitchell Scott and Hall,Galpao 3,2023-04-30,7
426,Pulverizador drive,Colheitadeira,6,2024-05-11,Mitchell Scott and Hall,Galpao 3,2023-09-11,9
426,Pulverizador drive,Colheitadeira,17,2024-01-21,Mitchell Scott and Hall,Galpao 3,2022-02-07,7
427,Pulverizador should,Plantadeira,36,2024-04-17,Ray PLC,Galpao 6,2023-11-29,9
427,Pulverizador should,Plantadeira,48,2024-06-25,Ray PLC,Galpao 6,2023-11-03,1
427,Pulverizador should,Plantadeira,22,2024-01-30,Ray PLC,Galpao 6,2022-07-15,3
427,Pulverizador should,Plantadeira,11,2024-06-03,Ray PLC,Galpao 6,2022-07-18,4
427,Pulverizador should,Plantadeira,42,2024-06-02,Ray PLC,Galpao 6,2023-04-26,4
428,Colheitadeira teach,Pulverizador,50,2024-01-29,Pugh Kim and Miller,Galpao 5,2022-05-14,7
428,Colheitadeira teach,Pulverizador,26,2024-05-25,Pugh Kim and Miller,Galpao 5,2023-06-07,8
428,Colheitadeira teach,Pulverizador,21,2024-03-09,Pugh Kim and Miller,Galpao 5,2023-11-13,3
428,Colheitadeira teach,Pulverizador,21,2024-06-20,Pugh Kim and Miller,Galpao 5,2022-08-22,1
428,Colheitadeira teach,Pulverizador,48,2024-02-18,Pugh Kim and Miller,Galpao 5,2023-09-30,9
429,Trator finally,Colheitadeira,31,2024-01-23,Mack Ltd,Galpao 2,2023-04-12,4
429,Trator finally,Colheitadeira,49,2024-01-29,Mack Ltd,Galpao 2,2023-02-18,8
429,Trator finally,Colheitadeira,35,2024-02-27,Mack Ltd,Galpao 2,2023-06-19,7
429,Trator finally,Colheitadeira,36,2024-06-20,Mack Ltd,Galpao 2,2023-10-23,5
429,Trator finally,Colheitadeira,1,2024-03-26,Mack Ltd,Galpao 2,2022-11-02,3
430,Colheitadeira discussion,Pulverizador,47,2024-05-07,OrtizMalone,Galpao 7,2022-05-26,8
430,Colheitadeira discussion,Pulverizador,21,2024-01-07,OrtizMalone,Galpao 7,2022-02-20,4
430,Colheitadeira discussion,Pulverizador,33,2024-06-08,OrtizMalone,Galpao 7,2023-06-10,9
430,Colheitadeira discussion,Pulverizador,12,2024-03-21,OrtizMalone,Galpao 7,2022-03-20,3
430,Colheitadeira discussion,Pulverizador,17,2024-03-23,OrtizMalone,Galpao 7,2023-10-18,9
431,Colheitadeira father,Empilhadeira,19,2024-04-07,JonesPark,Galpao 3,2022-10-02,4
431,Colheitadeira father,Empilhadeira,14,2024-01-15,JonesPark,Galpao 3,2023-04-14,4
431,Colheitadeira father,Empilhadeira,24,2024-01-08,JonesPark,Galpao 3,2023-03-28,5
431,Colheitadeira father,Empilhadeira,7,2024-03-17,JonesPark,Galpao 3,2022-09-06,1
431,Colheitadeira father,Empilhadeira,37,2024-02-24,JonesPark,Galpao 3,2022-03-24,5
432,Trator economic,Empilhadeira,9,2024-02-17,Brown White and Knight,Galpao 5,2022-06-10,2
432,Trator economic,Empilhadeira,20,2024-05-11,Brown White and Knight,Galpao 5,2023-12-22,7
432,Trator economic,Empilhadeira,19,2024-04-21,Brown White and Knight,Galpao 5,2022-10-03,7
432,Trator economic,Empilhadeira,16,2024-02-17,Brown White and Knight,Galpao 5,2022-09-08,9
432,Trator economic,Empilhadeira,24,2024-07-01,Brown White and Knight,Galpao 5,2023-12-28,3
433,Trator impact,Empilhadeira,21,2024-01-21,AndersonBaird,Galpao 10,2023-06-24,3
433,Trator impact,Empilhadeira,40,2024-02-05,AndersonBaird,Galpao 10,2022-11-28,1
433,Trator impact,Empilhadeira,12,2024-01-29,AndersonBaird,Galpao 10,2022-04-22,3
433,Trator impact,Empilhadeira,22,2024-05-06,AndersonBaird,Galpao 10,2023-08-14,7
433,Trator impact,Empilhadeira,29,2024-03-07,AndersonBaird,Galpao 10,2022-04-17,10
434,Pulverizador arrive,Plantadeira,21,2024-01-31,Martinez Inc,Galpao 2,2022-05-18,8
434,Pulverizador arrive,Plantadeira,17,2024-04-05,Martinez Inc,Galpao 2,2023-03-19,2
434,Pulverizador arrive,Plantadeira,19,2024-01-30,Martinez Inc,Galpao 2,2023-06-16,2
434,Pulverizador arrive,Plantadeira,41,2024-02-17,Martinez Inc,Galpao 2,2022-05-20,7
434,Pulverizador arrive,Plantadeira,19,2024-06-14,Martinez Inc,Galpao 2,2022-09-08,8
435,Trator maintain,Pulverizador,18,2024-05-12,HowardAdams,Galpao 3,2022-04-18,4
435,Trator maintain,Pulverizador,14,2024-02-01,HowardAdams,Galpao 3,2022-07-07,4
435,Trator maintain,Pulverizador,48,2024-01-03,HowardAdams,Galpao 3,2022-11-23,8
435,Trator maintain,Pulverizador,32,2024-06-14,HowardAdams,Galpao 3,2023-12-14,6
435,Trator maintain,Pulverizador,47,2024-04-24,HowardAdams,Galpao 3,2023-07-01,2
436,Colheitadeira meeting,Colheitadeira,47,2024-01-04,Howard Inc,Galpao 2,2023-03-02,5
436,Colheitadeira meeting,Colheitadeira,28,2024-03-11,Howard Inc,Galpao 2,2023-05-21,3
436,Colheitadeira meeting,Colheitadeira,40,2024-06-06,Howard Inc,Galpao 2,2022-04-28,2
436,Colheitadeira meeting,Colheitadeira,49,2024-06-18,Howard Inc,Galpao 2,2023-04-07,8
436,Colheitadeira meeting,Colheitadeira,22,2024-02-27,Howard Inc,Galpao 2,2023-10-15,7
437,Empilhadeira property,Colheitadeira,2,2024-02-18,Bowman Lowe and Rodriguez,Galpao 1,2022-10-14,5
437,Empilhadeira property,Colheitadeira,46,2024-03-25,Bowman Lowe and Rodriguez,Galpao 1,2023-11-16,9
437,Empilhadeira property,Colheitadeira,37,2024-05-21,Bowman Lowe and Rodriguez,Galpao 1,2023-04-02,1
437,Empilhadeira property,Colheitadeira,24,2024-02-27,Bowman Lowe and Rodriguez,Galpao 1,2023-01-23,9
437,Empilhadeira property,Colheitadeira,50,2024-01-08,Bowman Lowe and Rodriguez,Galpao 1,2022-06-02,9
438,Pulverizador member,Pulverizador,21,2024-01-10,HarperScott,Galpao 7,2023-09-05,2
438,Pulverizador member,Pulverizador,20,2024-05-17,HarperScott,Galpao 7,2022-10-09,10
438,Pulverizador member,Pulverizador,30,2024-02-27,HarperScott,Galpao 7,2022-01-27,10
438,Pulverizador member,Pulverizador,40,2024-02-21,HarperScott,Galpao 7,2023-04-16,4
438,Pulverizador member,Pulverizador,16,2024-06-25,HarperScott,Galpao 7,2022-02-27,9
439,Trator tell,Trator,9,2024-04-28,Pierce and Sons,Galpao 5,2022-10-22,6
439,Trator tell,Trator,3,2024-04-24,Pierce and Sons,Galpao 5,2022-03-26,5
439,Trator tell,Trator,46,2024-02-24,Pierce and Sons,Galpao 5,2022-09-18,10
439,Trator tell,Trator,47,2024-02-24,Pierce and Sons,Galpao 5,2022-06-23,9
439,Trator tell,Trator,16,2024-06-28,Pierce and Sons,Galpao 5,2023-07-17,1
440,Plantadeira trial,Colheitadeira,29,2024-04-22,Jones LLC,Galpao 10,2023-08-31,4
440,Plantadeira trial,Colheitadeira,33,2024-03-25,Jones LLC,Galpao 10,2022-05-05,9
440,Plantadeira trial,Colheitadeira,4,2024-01-14,Jones LLC,Galpao 10,2022-02-17,3
440,Plantadeira trial,Colheitadeira,3,2024-06-02,Jones LLC,Galpao 10,2023-05-21,6
440,Plantadeira trial,Colheitadeira,43,2024-01-27,Jones LLC,Galpao 10,2022-10-20,9
441,Empilhadeira result,Plantadeira,27,2024-02-01,FrenchYoder,Galpao 4,2022-09-06,6
441,Empilhadeira result,Plantadeira,42,2024-01-02,FrenchYoder,Galpao 4,2023-05-01,1
441,Empilhadeira result,Plantadeira,2,2024-02-01,FrenchYoder,Galpao 4,2022-02-11,9
441,Empilhadeira result,Plantadeira,28,2024-05-07,FrenchYoder,Galpao 4,2022-11-13,6
441,Empilhadeira result,Plantadeira,32,2024-01-27,FrenchYoder,Galpao 4,2022-02-02,8
442,Trator to,Plantadeira,8,2024-01-10,LopezKirk,Galpao 4,2022-07-26,5
442,Trator to,Plantadeira,45,2024-02-29,LopezKirk,Galpao 4,2022-12-13,9
442,Trator to,Plantadeira,6,2024-03-12,LopezKirk,Galpao 4,2022-10-04,6
442,Trator to,Plantadeira,44,2024-03-30,LopezKirk,Galpao 4,2022-08-21,9
442,Trator to,Plantadeira,21,2024-05-19,LopezKirk,Galpao 4,2022-12-13,3
443,Colheitadeira also,Empilhadeira,20,2024-01-13,Crane Ltd,Galpao 3,2022-10-30,4
443,Colheitadeira also,Empilhadeira,16,2024-01-28,Crane Ltd,Galpao 3,2022-09-28,5
443,Colheitadeira also,Empilhadeira,42,2024-02-11,Crane Ltd,Galpao 3,2023-12-14,10
443,Colheitadeira also,Empilhadeira,42,2024-06-22,Crane Ltd,Galpao 3,2022-01-24,1
443,Colheitadeira also,Empilhadeira,37,2024-02-07,Crane Ltd,Galpao 3,2022-01-04,7
444,Colheitadeira to,Pulverizador,22,2024-04-24,Callahan Hansen and Patterson,Galpao 10,2023-06-14,10
444,Colheitadeira to,Pulverizador,45,2024-03-13,Callahan Hansen and Patterson,Galpao 10,2022-10-06,5
